fecha,turno,linea,sku,molde,cavidad,lote_resina,peso_g,peso_objetivo_g,veredicto
2026-02-18,noche,L2,BAN-250,M-09,5,R-P0004,12.771,12.7,conforme
2026-02-18,noche,L2,BAN-250,M-09,1,R-P0004,12.692,12.7,conforme
2026-02-18,noche,L2,BAN-250,M-09,2,R-P0004,12.748,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,1,R-P0004,12.661,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,3,R-P0004,12.58,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,8,R-P0004,12.551,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,8,R-P0004,12.543,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,4,R-P0004,12.731,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,9,R-P0004,12.674,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,5,R-P0004,12.53,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,8,R-P0004,12.74,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,6,R-P0004,12.754,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,1,R-P0004,12.65,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,2,R-P0004,12.757,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,11,R-P0004,12.39,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,4,R-P0004,13.162,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,2,R-P0004,12.758,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,12,R-P0004,12.53,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,2,R-P0004,12.781,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,8,R-P0004,12.616,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,6,R-P0004,12.621,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,1,R-P0004,12.818,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,12,R-P0004,12.699,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,6,R-P0004,12.953,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,10,R-P0004,12.79,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,12,R-P0004,12.892,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,4,R-P0004,12.774,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,12,R-P0004,12.799,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,7,R-P0004,13.377,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,1,R-P0004,12.715,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,9,R-P0004,12.819,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,10,R-P0004,12.615,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,12,R-P0004,12.649,12.7,conforme
2026-02-19,mañana,L2,BAN-250,M-09,4,R-P0004,12.743,12.7,conforme
2026-02-19,mañana,L3,ENV-500,M-12,5,R-P0004,24.866,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,4,R-P0004,24.919,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,8,R-P0004,24.373,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,7,R-P0004,24.601,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,1,R-P0004,24.654,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,1,R-P0004,25.029,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,5,R-P0004,24.37,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,1,R-P0004,24.297,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,2,R-P0004,24.588,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,7,R-P0004,24.488,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,2,R-P0004,24.481,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,3,R-P0004,24.526,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,7,R-P0004,24.752,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,8,R-P0004,24.106,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,5,R-P0004,24.426,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,6,R-P0004,24.584,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,2,R-P0004,24.673,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,3,R-P0004,24.268,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,1,R-P0004,24.5,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,4,R-P0004,24.673,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,1,R-P0004,24.426,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,4,R-P0004,24.272,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,8,R-P0004,24.685,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,1,R-P0004,24.07,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,1,R-P0004,24.259,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,2,R-P0004,24.517,24.5,conforme
2026-02-19,mañana,L3,ENV-500,M-12,4,R-P0004,24.642,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,2,R-P0004,25.056,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,8,R-P0004,24.873,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,6,R-P0004,24.32,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,2,R-P0004,24.514,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,2,R-P0004,25.206,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,7,R-P0004,24.782,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,7,R-P0004,24.796,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,7,R-P0004,24.807,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,7,R-P0004,24.281,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,7,R-P0004,24.417,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,3,R-P0004,24.552,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,6,R-P0004,25.282,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,7,R-P0004,23.942,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,3,R-P0004,24.958,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,2,R-P0004,24.525,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,5,R-P0004,24.58,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,3,R-P0004,25.287,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,3,R-P0004,24.585,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,5,R-P0004,24.38,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,2,R-P0004,24.756,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,4,R-P0004,24.575,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,1,R-P0004,24.702,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,3,R-P0004,24.92,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,6,R-P0004,24.797,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,1,R-P0004,24.781,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,8,R-P0004,24.785,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,7,R-P0004,24.695,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,3,R-P0004,25.026,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,2,R-P0004,24.344,24.5,conforme
2026-02-19,tarde,L1,ENV-500,M-12,8,R-P0004,25.105,24.5,conforme
2026-02-19,tarde,L2,BAN-250,M-09,9,R-P0004,12.867,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,8,R-P0004,12.982,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,4,R-P0004,13.035,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,6,R-P0004,12.626,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,10,R-P0004,12.857,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,4,R-P0004,12.681,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,6,R-P0004,12.759,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,6,R-P0004,12.763,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,7,R-P0004,13.583,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,8,R-P0004,12.704,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,11,R-P0004,12.798,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,2,R-P0004,12.784,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,7,R-P0004,13.799,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,7,R-P0004,13.685,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,3,R-P0004,13.007,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,11,R-P0004,12.817,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,4,R-P0004,12.742,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,2,R-P0004,12.534,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,12,R-P0004,12.819,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,5,R-P0004,12.686,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,3,R-P0004,13.004,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,2,R-P0004,12.564,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,1,R-P0004,12.582,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,8,R-P0004,12.739,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,2,R-P0004,12.791,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,1,R-P0004,12.725,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,7,R-P0004,13.343,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,8,R-P0004,12.476,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,2,R-P0004,12.898,12.7,conforme
2026-02-19,tarde,L2,BAN-250,M-09,12,R-P0004,12.831,12.7,conforme
2026-02-19,tarde,L3,ENV-500,M-12,5,R-P0004,24.849,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,8,R-P0004,24.415,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,1,R-P0004,24.566,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,7,R-P0004,24.967,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,8,R-P0004,24.206,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,6,R-P0004,24.338,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,1,R-P0004,24.087,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,2,R-P0004,24.95,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,7,R-P0004,24.432,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,8,R-P0004,24.55,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,3,R-P0004,24.617,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,3,R-P0004,24.463,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,5,R-P0004,24.521,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,5,R-P0004,23.897,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,6,R-P0004,24.528,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,1,R-P0004,24.618,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,1,R-P0004,24.287,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,1,R-P0004,24.628,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,6,R-P0004,24.319,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,1,R-P0004,24.973,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,3,R-P0004,24.352,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,8,R-P0004,23.39,24.5,no conforme
2026-02-19,tarde,L3,ENV-500,M-12,6,R-P0004,24.708,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,7,R-P0004,24.478,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,6,R-P0004,24.722,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,2,R-P0004,24.568,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,6,R-P0004,24.333,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,1,R-P0004,24.823,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,8,R-P0004,24.132,24.5,conforme
2026-02-19,tarde,L3,ENV-500,M-12,1,R-P0004,23.361,24.5,no conforme
2026-02-19,tarde,L3,ENV-500,M-12,8,R-P0004,24.227,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,3,R-P0004,25.233,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,6,R-P0004,25.018,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,1,R-P0004,24.863,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,7,R-P0004,24.161,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,7,R-P0004,24.941,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,1,R-P0004,24.678,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,2,R-P0004,24.634,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,8,R-P0004,24.785,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,5,R-P0004,24.254,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,2,R-P0004,25.072,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,2,R-P0004,25.154,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,3,R-P0004,25.076,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,7,R-P0004,24.867,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,2,R-P0004,25.138,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,3,R-P0004,25.302,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,1,R-P0004,24.804,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,7,R-P0004,24.758,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,8,R-P0004,24.506,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,1,R-P0004,24.402,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,2,R-P0004,23.194,24.5,no conforme
2026-02-19,noche,L1,ENV-500,M-12,8,R-P0004,24.628,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,8,R-P0004,24.297,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,5,R-P0004,24.392,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,3,R-P0004,24.601,24.5,conforme
2026-02-19,noche,L1,ENV-500,M-12,3,R-P0004,24.665,24.5,conforme
2026-02-19,noche,L2,BAN-250,M-09,9,R-P0005,12.784,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,4,R-P0005,12.784,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,11,R-P0005,12.963,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,7,R-P0005,13.57,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,11,R-P0005,13.015,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,1,R-P0005,12.609,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,7,R-P0005,13.584,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,2,R-P0005,12.653,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,7,R-P0005,12.788,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,3,R-P0005,12.595,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,2,R-P0005,12.828,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,3,R-P0005,12.962,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,12,R-P0005,12.934,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,2,R-P0005,12.6,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,9,R-P0005,12.694,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,4,R-P0005,12.722,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,12,R-P0005,12.945,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,4,R-P0005,12.385,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,3,R-P0005,13.223,12.7,conforme
2026-02-19,noche,L2,BAN-250,M-09,7,R-P0005,13.737,12.7,conforme
2026-02-19,noche,L3,ENV-500,M-12,8,R-P0005,24.325,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,3,R-P0005,24.301,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,1,R-P0005,24.829,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,7,R-P0005,24.925,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,4,R-P0005,24.654,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,7,R-P0005,24.782,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,7,R-P0005,24.744,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,3,R-P0005,24.542,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,3,R-P0005,24.453,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,3,R-P0005,24.535,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,2,R-P0005,24.187,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,5,R-P0005,24.15,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,4,R-P0005,24.555,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,4,R-P0005,24.436,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,5,R-P0005,24.687,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,4,R-P0005,24.003,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,8,R-P0005,24.71,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,3,R-P0005,24.231,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,8,R-P0005,24.498,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,5,R-P0005,24.239,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,3,R-P0005,24.607,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,7,R-P0005,24.482,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,2,R-P0005,25.016,24.5,conforme
2026-02-19,noche,L3,ENV-500,M-12,4,R-P0005,24.616,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,2,R-P0005,24.472,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,8,R-P0005,24.132,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,6,R-P0005,25.128,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,8,R-P0005,24.565,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,8,R-P0005,24.946,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,2,R-P0005,24.118,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,7,R-P0005,24.812,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,2,R-P0005,24.84,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,4,R-P0005,24.393,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,8,R-P0005,24.479,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,1,R-P0005,24.742,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,5,R-P0005,25.004,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,2,R-P0005,24.915,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,5,R-P0005,24.778,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,6,R-P0005,24.77,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,3,R-P0005,24.57,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,2,R-P0005,24.078,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,7,R-P0005,24.561,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,3,R-P0005,24.673,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,4,R-P0005,25.208,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,3,R-P0005,24.628,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,3,R-P0005,25.015,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,6,R-P0005,23.721,24.5,no conforme
2026-02-20,mañana,L1,ENV-500,M-12,7,R-P0005,24.485,24.5,conforme
2026-02-20,mañana,L1,ENV-500,M-12,1,R-P0005,24.882,24.5,conforme
2026-02-20,mañana,L2,TAP-38,M-04,9,R-P0006,3.129,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,5,R-P0006,3.108,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,4,R-P0006,3.168,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,12,R-P0006,3.065,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,8,R-P0006,3.227,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,13,R-P0006,3.112,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,1,R-P0006,3.044,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,12,R-P0006,3.198,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,4,R-P0006,3.097,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,15,R-P0006,3.116,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,15,R-P0006,3.145,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,13,R-P0006,3.099,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,1,R-P0006,3.125,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,3,R-P0006,3.174,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,7,R-P0006,3.176,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,6,R-P0006,3.081,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,12,R-P0006,3.123,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,12,R-P0006,3.14,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,3,R-P0006,3.121,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,2,R-P0006,3.191,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,2,R-P0006,3.11,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,7,R-P0006,3.123,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,9,R-P0006,3.216,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,14,R-P0006,3.135,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,2,R-P0006,3.045,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,7,R-P0006,3.126,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,9,R-P0006,3.118,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,5,R-P0006,3.074,3.1,conforme
2026-02-20,mañana,L2,TAP-38,M-04,10,R-P0006,3.088,3.1,conforme
2026-02-20,tarde,L1,ENV-500,M-12,4,R-P0006,24.53,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,7,R-P0006,24.659,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,5,R-P0006,24.569,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,1,R-P0006,24.483,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,5,R-P0006,24.854,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,5,R-P0006,24.525,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,7,R-P0006,24.206,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,8,R-P0006,25.024,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,2,R-P0006,24.829,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,4,R-P0006,24.358,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,4,R-P0006,25.161,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,3,R-P0006,24.534,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,8,R-P0006,24.753,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,1,R-P0006,25.038,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,5,R-P0006,24.667,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,8,R-P0006,24.504,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,7,R-P0006,24.763,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,3,R-P0006,24.715,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,2,R-P0006,24.96,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,5,R-P0006,24.741,24.5,conforme
2026-02-20,tarde,L1,ENV-500,M-12,2,R-P0006,24.796,24.5,conforme
2026-02-20,tarde,L2,TAP-38,M-04,14,R-P0006,3.088,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,13,R-P0006,3.132,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,11,R-P0006,3.126,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,14,R-P0006,3.113,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,7,R-P0006,3.105,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,2,R-P0006,3.134,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,1,R-P0006,3.171,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,8,R-P0006,3.123,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,16,R-P0006,3.052,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,11,R-P0006,3.116,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,15,R-P0006,3.2,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,11,R-P0006,3.121,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,15,R-P0006,3.111,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,4,R-P0006,3.121,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,6,R-P0006,3.108,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,10,R-P0006,3.167,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,15,R-P0006,3.224,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,13,R-P0006,3.1,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,16,R-P0006,3.154,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,5,R-P0006,3.132,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,3,R-P0006,3.169,3.1,conforme
2026-02-20,tarde,L2,TAP-38,M-04,3,R-P0006,3.091,3.1,conforme
