fecha,hora,turno,linea,sku,origen,tipo_evento,descripcion,firmado_por
2026-03-13,16:01,tarde,L3,GAL-3800,Bitácora,Arranque de turno,arranque con precalentamiento del molde,D. Valencia
2026-03-13,19:30,tarde,L3,GAL-3800,HMI,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-03-13,19:53,tarde,L3,GAL-3800,HMI,Ajuste de proceso,ajuste de contrapresión,A. Quintero
2026-03-13,21:21,tarde,L3,GAL-3800,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,D. Valencia
2026-03-13,21:23,tarde,L1,ENV-1000,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,D. Valencia
2026-03-13,23:06,noche,L1,ENV-1000,HMI,Alarma HMI,alarma de dosificador,L. Betancur
2026-03-14,00:26,noche,L2,TAP-38,Bitácora,Paro no programado,paro eléctrico breve,M. Ocampo
2026-03-14,00:47,noche,L2,TAP-38,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,M. Ocampo
2026-03-14,00:55,noche,L3,GAL-3800,HMI,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-03-14,01:50,noche,L3,GAL-3800,HMI,Alarma HMI,falla de sensor de posición del husillo,L. Betancur
2026-03-14,03:23,noche,L1,ENV-1000,HMI,Inspección de calidad,revisión dimensional de rutina,J. Peláez
2026-03-14,03:42,noche,L2,TAP-38,HMI,Arranque de turno,arranque con precalentamiento del molde,L. Betancur
2026-03-14,04:46,noche,L1,ENV-1000,HMI,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-03-14,05:21,noche,L3,GAL-3800,Bitácora,Alarma HMI,alarma de temperatura de zona 3,D. Valencia
2026-03-14,12:09,mañana,L1,ENV-1000,HMI,Arranque de turno,arranque normal del equipo,J. Peláez
2026-03-14,12:12,mañana,L1,ENV-1000,HMI,Arranque de turno,arranque normal del equipo,D. Valencia
2026-03-14,12:23,mañana,L1,ENV-1000,Bitácora,Paro no programado,paro eléctrico breve,C. Ramírez
2026-03-14,14:52,tarde,L1,ENV-1000,HMI,Alarma HMI,presión de inyección fuera de banda,J. Peláez
2026-03-14,16:10,tarde,L1,ENV-1000,HMI,Alarma HMI,presión de inyección fuera de banda,J. Peláez
2026-03-14,16:31,tarde,L3,GAL-3800,Bitácora,Alarma HMI,alarma de dosificador,D. Valencia
2026-03-14,18:05,tarde,L3,GAL-3800,Bitácora,Paro no programado,paro eléctrico breve,L. Betancur
2026-03-14,18:37,tarde,L3,GAL-3800,HMI,Alarma HMI,falla de sensor de posición del husillo,L. Betancur
2026-03-14,22:41,noche,L2,TAP-38,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-03-15,00:50,noche,L3,GAL-3800,Bitácora,Ajuste de proceso,ajuste de contrapresión,D. Valencia
2026-03-15,01:51,noche,L1,ENV-1000,HMI,Arranque de turno,arranque con precalentamiento del molde,A. Quintero
2026-03-15,03:51,noche,L3,GAL-3800,HMI,Arranque de turno,arranque normal del equipo,M. Ocampo
2026-03-15,04:01,noche,L2,TAP-38,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,C. Ramírez
2026-03-15,04:50,noche,L2,TAP-38,HMI,Alarma HMI,presión de inyección fuera de banda,C. Ramírez
2026-03-15,04:58,noche,L1,ENV-1000,HMI,Paro no programado,paro eléctrico breve,C. Ramírez
2026-03-15,05:03,noche,L1,ENV-1000,HMI,Mantenimiento correctivo,ajuste de cierre del molde,J. Peláez
2026-03-15,05:20,noche,L2,TAP-38,HMI,Paro no programado,paro por falta de resina en tolva,A. Quintero
2026-03-15,09:14,mañana,L3,GAL-3800,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,D. Valencia
2026-03-15,10:44,mañana,L2,TAP-38,HMI,Inspección de calidad,muestreo de peso conforme al plan,D. Valencia
2026-03-15,12:05,mañana,L2,TAP-38,HMI,Paro no programado,paro por falta de resina en tolva,M. Ocampo
2026-03-15,13:04,mañana,L3,GAL-3800,Bitácora,Alarma HMI,alarma de temperatura de zona 3,M. Ocampo
2026-03-15,13:58,mañana,L3,GAL-3800,Bitácora,Alarma HMI,presión de inyección fuera de banda,C. Ramírez
2026-03-15,15:50,tarde,L2,TAP-38,Bitácora,Alarma HMI,alarma de temperatura de zona 3,M. Ocampo
2026-03-15,17:30,tarde,L2,TAP-38,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,D. Valencia
2026-03-15,18:31,tarde,L1,ENV-1000,Bitácora,Arranque de turno,arranque con precalentamiento del molde,C. Ramírez
2026-03-15,19:01,tarde,L1,ENV-1000,HMI,Paro no programado,paro eléctrico breve,M. Ocampo
2026-03-15,20:59,tarde,L2,TAP-38,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,M. Ocampo
2026-03-15,21:09,tarde,L2,TAP-38,Bitácora,Paro no programado,paro por atasco en la banda de salida,M. Ocampo
2026-03-15,23:25,noche,L2,TAP-38,Bitácora,Inspección de calidad,revisión dimensional de rutina,D. Valencia
2026-03-16,00:04,noche,L2,TAP-38,HMI,Paro no programado,paro por atasco en la banda de salida,L. Betancur
2026-03-16,02:55,noche,L2,TAP-38,HMI,Arranque de turno,arranque normal del equipo,D. Valencia
2026-03-16,03:09,noche,L3,GAL-3800,HMI,Arranque de turno,arranque con precalentamiento del molde,M. Ocampo
2026-03-16,06:00,mañana,L3,GAL-3800,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-03-16,08:04,mañana,L2,TAP-38,HMI,Inspección de calidad,revisión dimensional de rutina,C. Ramírez
2026-03-16,09:28,mañana,L1,ENV-500,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,D. Valencia
2026-03-16,09:30,mañana,L1,ENV-500,HMI,Paro no programado,paro eléctrico breve,M. Ocampo
2026-03-16,09:35,mañana,L3,GAL-3800,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,D. Valencia
2026-03-16,12:30,mañana,L2,TAP-38,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",C. Ramírez
2026-03-16,13:16,mañana,L2,TAP-38,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,L. Betancur
2026-03-16,13:21,mañana,L3,GAL-3800,HMI,Alarma HMI,falla de sensor de posición del husillo,A. Quintero
2026-03-16,13:41,mañana,L3,GAL-3800,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,D. Valencia
2026-03-16,13:44,mañana,L3,GAL-3800,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",J. Peláez
2026-03-16,13:53,mañana,L2,TAP-38,HMI,Paro no programado,paro por atasco en la banda de salida,C. Ramírez
2026-03-16,14:26,tarde,L1,ENV-500,HMI,Mantenimiento correctivo,ajuste de cierre del molde,A. Quintero
2026-03-16,15:30,tarde,L3,GAL-3800,Bitácora,Inspección de calidad,revisión dimensional de rutina,L. Betancur
2026-03-16,16:47,tarde,L1,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,D. Valencia
2026-03-16,17:10,tarde,L1,ENV-500,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,M. Ocampo
2026-03-16,17:59,tarde,L2,TAP-38,Bitácora,Arranque de turno,arranque normal del equipo,A. Quintero
2026-03-16,18:12,tarde,L2,TAP-38,HMI,Alarma HMI,falla de sensor de posición del husillo,D. Valencia
2026-03-16,18:16,tarde,L3,GAL-3800,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,D. Valencia
2026-03-16,19:07,tarde,L1,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-03-16,19:11,tarde,L1,ENV-500,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,L. Betancur
2026-03-16,19:23,tarde,L2,TAP-38,Bitácora,Alarma HMI,falla de sensor de posición del husillo,M. Ocampo
2026-03-16,19:24,tarde,L2,TAP-38,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,M. Ocampo
2026-03-16,20:13,tarde,L3,GAL-3800,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,A. Quintero
2026-03-16,21:14,tarde,L2,TAP-38,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,D. Valencia
2026-03-16,22:22,noche,L3,GAL-3800,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-03-16,23:13,noche,L2,TAP-38,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,C. Ramírez
2026-03-16,23:31,noche,L3,GAL-3800,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,J. Peláez
2026-03-17,01:06,noche,L2,BAN-250,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,D. Valencia
2026-03-17,02:26,noche,L1,ENV-500,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-03-17,03:40,noche,L3,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,J. Peláez
2026-03-17,03:55,noche,L3,ENV-500,HMI,Arranque de turno,arranque con precalentamiento del molde,J. Peláez
2026-03-17,04:25,noche,L1,ENV-500,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",L. Betancur
2026-03-17,05:12,noche,L2,BAN-250,Bitácora,Inspección de calidad,revisión dimensional de rutina,J. Peláez
2026-03-17,05:14,noche,L3,ENV-500,Bitácora,Alarma HMI,alarma de dosificador,D. Valencia
2026-03-17,09:18,mañana,L1,ENV-500,Bitácora,Paro no programado,paro por falta de resina en tolva,J. Peláez
2026-03-17,09:29,mañana,L1,ENV-500,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-03-17,09:58,mañana,L1,ENV-500,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,D. Valencia
2026-03-17,13:20,mañana,L1,ENV-500,HMI,Alarma HMI,falla de sensor de posición del husillo,J. Peláez
2026-03-17,17:21,tarde,L2,BAN-250,HMI,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-03-17,18:33,tarde,L2,BAN-250,HMI,Ajuste de proceso,ajuste de contrapresión,M. Ocampo
2026-03-17,18:56,tarde,L2,BAN-250,HMI,Mantenimiento correctivo,ajuste de cierre del molde,D. Valencia
2026-03-17,19:51,tarde,L1,ENV-500,Bitácora,Arranque de turno,arranque con precalentamiento del molde,J. Peláez
2026-03-17,20:53,tarde,L2,BAN-250,Bitácora,Paro no programado,paro por falta de resina en tolva,M. Ocampo
2026-03-17,21:23,tarde,L1,ENV-500,Bitácora,Arranque de turno,arranque normal del equipo,L. Betancur
2026-03-17,22:21,noche,L2,BAN-250,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,A. Quintero
2026-03-17,23:29,noche,L1,ENV-500,HMI,Alarma HMI,alarma de dosificador,D. Valencia
2026-03-18,00:52,noche,L1,ENV-500,Bitácora,Alarma HMI,alarma de temperatura de zona 3,J. Peláez
2026-03-18,01:17,noche,L1,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,C. Ramírez
2026-03-18,02:25,noche,L1,ENV-500,HMI,Paro no programado,paro eléctrico breve,L. Betancur
2026-03-18,03:42,noche,L3,ENV-500,Bitácora,Arranque de turno,arranque con precalentamiento del molde,J. Peláez
2026-03-18,04:23,noche,L3,ENV-500,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,A. Quintero
2026-03-18,04:58,noche,L3,ENV-500,HMI,Paro no programado,paro eléctrico breve,L. Betancur
2026-03-18,05:20,noche,L1,ENV-500,Bitácora,Paro no programado,paro por falta de resina en tolva,L. Betancur
2026-03-18,05:22,noche,L3,ENV-500,Bitácora,Paro no programado,paro eléctrico breve,J. Peláez
2026-03-18,06:02,mañana,L3,ENV-500,HMI,Mantenimiento correctivo,ajuste de cierre del molde,L. Betancur
2026-03-18,07:35,mañana,L3,ENV-500,HMI,Mantenimiento correctivo,ajuste de cierre del molde,J. Peláez
2026-03-18,08:11,mañana,L3,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,L. Betancur
2026-03-18,08:15,mañana,L1,ENV-500,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-03-18,08:30,mañana,L1,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,A. Quintero
2026-03-18,09:41,mañana,L3,ENV-500,HMI,Alarma HMI,alarma de temperatura de zona 3,D. Valencia
2026-03-18,10:34,mañana,L3,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,M. Ocampo
2026-03-18,10:37,mañana,L1,ENV-500,HMI,Alarma HMI,presión de inyección fuera de banda,L. Betancur
2026-03-18,17:07,tarde,L2,BAN-250,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,J. Peláez
2026-03-18,18:55,tarde,L2,BAN-250,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",A. Quintero
2026-03-18,22:22,noche,L1,ENV-500,Bitácora,Ajuste de proceso,ajuste de contrapresión,A. Quintero
2026-03-19,00:26,noche,L2,BAN-250,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,M. Ocampo
2026-03-19,00:31,noche,L3,ENV-500,Bitácora,Paro no programado,paro por falta de resina en tolva,L. Betancur
2026-03-19,01:27,noche,L3,ENV-500,HMI,Mantenimiento correctivo,ajuste de cierre del molde,C. Ramírez
2026-03-19,01:33,noche,L2,BAN-250,HMI,Inspección de calidad,muestreo de peso conforme al plan,D. Valencia
2026-03-19,04:03,noche,L3,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-03-19,07:32,mañana,L1,ENV-500,HMI,Alarma HMI,falla de sensor de posición del husillo,A. Quintero
2026-03-19,10:13,mañana,L3,ENV-500,HMI,Paro no programado,paro por falta de resina en tolva,L. Betancur
2026-03-19,10:25,mañana,L3,ENV-500,Bitácora,Arranque de turno,arranque normal del equipo,C. Ramírez
2026-03-19,11:05,mañana,L1,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,D. Valencia
2026-03-19,11:53,mañana,L3,ENV-500,Bitácora,Alarma HMI,falla de sensor de posición del husillo,D. Valencia
2026-03-19,13:04,mañana,L1,ENV-500,Bitácora,Paro no programado,paro por atasco en la banda de salida,L. Betancur
2026-03-19,13:52,mañana,L1,ENV-500,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,J. Peláez
2026-03-19,14:36,tarde,L2,BAN-250,HMI,Alarma HMI,alarma de temperatura de zona 3,J. Peláez
2026-03-19,16:33,tarde,L2,BAN-250,Bitácora,Alarma HMI,alarma de temperatura de zona 3,M. Ocampo
2026-03-19,17:41,tarde,L2,BAN-250,HMI,Inspección de calidad,revisión dimensional de rutina,J. Peláez
2026-03-19,20:37,tarde,L1,ENV-500,Bitácora,Paro no programado,paro por falta de resina en tolva,L. Betancur
2026-03-19,20:51,tarde,L1,ENV-500,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,D. Valencia
2026-03-19,22:57,noche,L2,BAN-250,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,C. Ramírez
2026-03-19,23:24,noche,L2,BAN-250,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,D. Valencia
2026-03-19,23:46,noche,L2,BAN-250,HMI,Alarma HMI,alarma de temperatura de zona 3,L. Betancur
2026-03-20,00:26,noche,L2,BAN-250,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,C. Ramírez
2026-03-20,01:02,noche,L2,BAN-250,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,A. Quintero
2026-03-20,01:34,noche,L2,BAN-250,Bitácora,Alarma HMI,falla de sensor de posición del husillo,L. Betancur
2026-03-20,04:28,noche,L3,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,A. Quintero
2026-03-20,04:29,noche,L3,ENV-500,Bitácora,Ajuste de proceso,se bajó el tiempo de enfriamiento,L. Betancur
2026-03-20,04:41,noche,L2,BAN-250,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,D. Valencia
2026-03-20,06:03,mañana,L2,BAN-250,HMI,Ajuste de proceso,ajuste de contrapresión,J. Peláez
2026-03-20,06:04,mañana,L3,ENV-500,HMI,Mantenimiento correctivo,ajuste de cierre del molde,A. Quintero
2026-03-20,06:22,mañana,L2,BAN-250,HMI,Paro no programado,paro por atasco en la banda de salida,D. Valencia
2026-03-20,06:36,mañana,L2,BAN-250,HMI,Paro no programado,paro eléctrico breve,C. Ramírez
2026-03-20,08:08,mañana,L1,ENV-500,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-03-20,08:37,mañana,L3,ENV-500,Bitácora,Arranque de turno,arranque con precalentamiento del molde,L. Betancur
2026-03-20,09:30,mañana,L3,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,A. Quintero
2026-03-20,12:07,mañana,L3,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,C. Ramírez
2026-03-20,12:10,mañana,L1,ENV-500,Bitácora,Alarma HMI,alarma de dosificador,M. Ocampo
2026-03-20,12:22,mañana,L1,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,L. Betancur
2026-03-20,12:39,mañana,L1,ENV-500,HMI,Arranque de turno,arranque con precalentamiento del molde,C. Ramírez
2026-03-20,14:39,tarde,L2,BAN-250,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,D. Valencia
2026-03-20,14:40,tarde,L3,ENV-500,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,C. Ramírez
2026-03-20,16:56,tarde,L1,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,A. Quintero
2026-03-20,17:07,tarde,L2,BAN-250,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,M. Ocampo
2026-03-20,18:03,tarde,L3,ENV-500,HMI,Alarma HMI,presión de inyección fuera de banda,J. Peláez
2026-03-20,18:16,tarde,L1,ENV-500,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-03-20,18:58,tarde,L3,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,A. Quintero
2026-03-20,21:32,tarde,L1,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,D. Valencia
2026-03-20,21:42,tarde,L1,ENV-500,Bitácora,Ajuste de proceso,se bajó el tiempo de enfriamiento,L. Betancur
2026-03-20,22:30,noche,L2,BAN-250,HMI,Inspección de calidad,revisión dimensional de rutina,M. Ocampo
2026-03-20,23:20,noche,L3,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,J. Peláez
2026-03-21,02:33,noche,L3,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,D. Valencia
2026-03-21,03:21,noche,L2,BAN-250,HMI,Paro no programado,paro eléctrico breve,C. Ramírez
2026-03-21,04:59,noche,L2,BAN-250,Bitácora,Alarma HMI,falla de sensor de posición del husillo,A. Quintero
2026-03-21,05:20,noche,L2,BAN-250,Bitácora,Paro no programado,paro por falta de resina en tolva,D. Valencia
2026-03-21,05:23,noche,L2,BAN-250,HMI,Alarma HMI,falla de sensor de posición del husillo,J. Peláez
2026-03-21,06:29,mañana,L2,BAN-250,HMI,Arranque de turno,arranque normal del equipo,M. Ocampo
2026-03-21,10:45,mañana,L2,BAN-250,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,L. Betancur
2026-03-21,11:14,mañana,L2,BAN-250,HMI,Inspección de calidad,revisión dimensional de rutina,D. Valencia
2026-03-21,23:54,noche,L3,ENV-500,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,L. Betancur
2026-03-22,00:09,noche,L2,TAP-38,HMI,Paro no programado,paro por falta de resina en tolva,M. Ocampo
2026-03-22,01:11,noche,L2,TAP-38,Bitácora,Arranque de turno,arranque con precalentamiento del molde,C. Ramírez
2026-03-22,03:47,noche,L2,TAP-38,Bitácora,Paro no programado,paro por falta de resina en tolva,M. Ocampo
2026-03-22,04:16,noche,L1,ENV-1000,Bitácora,Ajuste de proceso,ajuste de contrapresión,D. Valencia
2026-03-22,04:26,noche,L1,ENV-1000,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,C. Ramírez
2026-03-22,08:08,mañana,L2,TAP-38,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",D. Valencia
2026-03-22,08:21,mañana,L3,ENV-500,HMI,Ajuste de proceso,ajuste de contrapresión,J. Peláez
2026-03-22,09:34,mañana,L3,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,M. Ocampo
2026-03-22,10:41,mañana,L3,ENV-500,HMI,Alarma HMI,presión de inyección fuera de banda,D. Valencia
2026-03-22,12:14,mañana,L2,TAP-38,HMI,Arranque de turno,arranque normal del equipo,A. Quintero
2026-03-22,12:20,mañana,L3,ENV-500,HMI,Paro no programado,paro eléctrico breve,L. Betancur
2026-03-22,13:50,mañana,L2,TAP-38,HMI,Inspección de calidad,revisión dimensional de rutina,L. Betancur
2026-03-22,15:01,tarde,L3,ENV-500,Bitácora,Alarma HMI,presión de inyección fuera de banda,A. Quintero
2026-03-22,20:51,tarde,L3,ENV-500,HMI,Arranque de turno,arranque con precalentamiento del molde,A. Quintero
2026-03-23,02:47,noche,L2,TAP-38,Bitácora,Alarma HMI,presión de inyección fuera de banda,C. Ramírez
2026-03-23,03:22,noche,L2,TAP-38,Bitácora,Inspección de calidad,revisión dimensional de rutina,C. Ramírez
2026-03-23,06:06,mañana,L2,TAP-38,Bitácora,Alarma HMI,falla de sensor de posición del husillo,A. Quintero
2026-03-23,06:35,mañana,L2,TAP-38,Bitácora,Ajuste de proceso,se bajó el tiempo de enfriamiento,L. Betancur
2026-03-23,07:31,mañana,L2,TAP-38,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",J. Peláez
2026-03-23,07:33,mañana,L2,TAP-38,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-03-23,07:46,mañana,L3,GAL-3800,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,D. Valencia
